Date,Value,Open,Close,High,Low
07/08/09,3400.0,3.4,3.4,3.4,3.4
18/09/09,7000.0,3.5,3.5,3.5,3.5
02/10/09,3500.0,3.5,3.5,3.5,3.5
05/10/09,14000.0,3.5,3.5,3.5,3.5
29/10/09,35500.0,3.55,3.55,3.55,3.55
30/10/09,3550.0,3.55,3.55,3.55,3.55
16/12/09,87400.0,4.0,5.9,5.9,4.0
13/01/10,48000.0,4.0,4.0,4.0,4.0
18/01/10,20000.0,4.0,4.0,4.0,4.0
23/06/10,4550.0,4.55,4.55,4.55,4.55
24/06/10,22750.0,4.55,4.55,4.55,4.55
29/06/10,5700.0,5.7,5.7,5.7,5.7
30/09/10,22500.0,4.5,4.5,4.5,4.5
09/11/10,51550.0,6.5,4.55,6.75,4.55
12/11/10,4550.0,4.55,4.55,4.55,4.55
18/11/10,157700.0,4.55,4.5,4.55,4.5
19/11/10,4990.0,4.99,4.99,4.99,4.99
01/12/10,12000.0,6.0,6.0,6.0,6.0
07/12/10,2565.0,4.68,6.99,6.99,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
28/12/10,3276.0,4.68,4.68,4.68,4.68
18/01/11,15000.0,5.0,5.0,5.0,5.0
28/01/11,8025.0,4.68,5.02,5.03,4.68
28/01/11,8025.0,4.68,5.02,5.03,4.68
14/02/11,7020.0,4.68,4.68,4.68,4.68
04/03/11,4680.0,4.68,4.68,4.68,4.68
04/03/11,4680.0,4.68,4.68,4.68,4.68
29/03/11,18800.0,4.7,4.7,4.7,4.7
30/03/11,14100.0,4.7,4.7,4.7,4.7
03/05/11,4580.0,4.58,4.58,4.58,4.58
10/05/11,29970.0,5.99,6.0,6.0,5.99
26/05/11,916.0,4.58,4.58,4.58,4.58
09/11/11,10000.0,5.0,5.0,5.0,5.0
23/11/11,4500.0,5.0,5.0,5.0,5.0
28/11/11,10000.0,5.0,5.0,5.0,5.0
13/12/11,255.0,2.55,2.55,2.55,2.55
22/12/11,12750.0,2.55,2.55,2.55,2.55
27/12/11,18480.0,3.81,3.81,3.81,3.24
12/01/12,15900.0,2.65,2.65,2.65,2.65
18/01/12,3970.0,3.97,3.97,3.97,3.97
19/01/12,11900.0,5.95,5.95,5.95,5.95
20/01/12,69414.0,5.95,5.95,6.85,5.95
24/01/12,158465.0,7.0,6.0,7.4,6.0
25/01/12,1350.0,7.0,6.5,7.0,6.5
26/01/12,7260.0,6.05,6.05,6.05,6.05
27/01/12,6150.0,6.15,6.15,6.15,6.15
06/02/12,54600.0,6.0,6.0,6.0,6.0
07/02/12,27020.0,6.0,6.01,6.01,6.0
08/02/12,28848.0,6.01,6.01,6.01,6.01
09/02/12,394200.0,6.0,6.0,6.0,6.0
10/02/12,5980.0,5.95,6.0,6.0,5.95
20/02/12,6836.0,6.0,4.6,6.0,3.68
28/02/12,5000.0,5.0,5.0,5.0,5.0
29/02/12,9000.0,5.0,5.0,5.0,5.0
12/03/12,9000.0,5.0,5.0,5.0,5.0
16/03/12,601299.0,6.99,6.0,6.99,6.0
20/03/12,10440.0,5.8,5.8,5.8,5.8
21/03/12,92240.0,5.8,6.2,6.2,5.8
22/03/12,682898.0,6.2,7.37,7.38,6.2
23/03/12,3981377.0,7.92,10.1,11.04,7.92
26/03/12,545060.0,9.1,9.0,11.0,9.0
27/03/12,176242.0,8.25,9.0,9.8,8.25
28/03/12,127640.0,8.5,9.0,9.35,8.4
29/03/12,3930801.0,8.6,13.5,13.5,8.6
30/03/12,7281810.0,13.4,14.52,18.0,13.4
02/04/12,678154.0,14.0,13.0,15.9,12.0
03/04/12,335830.0,14.28,12.32,14.28,12.1
04/04/12,245874.0,12.32,12.32,13.5,12.32
10/04/12,326440.0,12.16,12.4,14.5,12.16
11/04/12,52310.0,12.5,12.5,12.5,12.3
12/04/12,3800.0,12.5,12.7,12.8,12.5
13/04/12,104940.0,12.02,12.18,12.3,12.0
16/04/12,94100.0,11.8,11.0,11.8,11.0
17/04/12,200994.0,9.6,12.0,12.0,9.6
18/04/12,225730.0,12.5,12.26,12.5,11.0
19/04/12,76756.0,11.9,12.0,12.0,11.9
20/04/12,431738.0,12.4,12.5,12.6,11.8
23/04/12,92450.0,12.0,12.4,12.4,11.9
24/04/12,6190.0,12.38,12.38,12.38,12.38
26/04/12,24600.0,12.3,12.3,12.3,12.3
30/04/12,3688.0,12.28,12.3,12.3,12.28
03/05/12,4200.0,10.5,10.5,10.5,10.5
04/05/12,2200.0,11.5,10.5,11.5,10.5
07/05/12,101350.0,10.5,11.0,12.0,10.5
08/05/12,13016.0,11.0,12.36,12.36,11.0
09/05/12,4868.0,11.6,12.36,12.36,11.6
